msg_count,ind_latency,recv_latency,class_latency,alloc_latency,tot_latency
3070.0,11.43,35.09,103.54,1.37,151.42
3071.0,11.87,134.8,107.11,4.34,258.12
3072.0,11.71,6.03,102.99,1.68,122.41
3073.0,10.48,4.76,117.27,4.31,136.83
3074.0,12.18,8.67,106.24,1.19,128.28
3075.0,14.41,67.13,55.66,1.74,138.93
3076.0,11.6,97.44,90.56,1.49,201.1
3077.0,11.76,169.41,101.22,2.59,284.97
3078.0,13.97,13.54,87.78,1.09,116.38
3079.0,13.89,8.57,90.67,1.53,114.67
3080.0,11.36,27.77,93.22,0.89,133.23
3081.0,10.53,52.75,121.85,1.17,186.29
3082.0,12.21,96.66,111.5,3.73,224.1
3083.0,10.64,177.55,99.85,1.45,289.49
3084.0,10.53,4.7,96.59,1.76,113.58
3085.0,11.04,87.5,92.41,2.57,193.52
3086.0,10.24,156.07,71.73,1.42,239.46
3087.0,11.01,45.61,76.09,1.4,134.11
3088.0,10.55,35.56,97.13,0.98,144.22
3089.0,10.25,4.08,91.81,2.93,109.08
3090.0,10.03,77.74,104.24,1.78,193.79
3091.0,12.08,89.88,99.69,1.01,202.66
3092.0,10.25,185.99,97.62,1.14,295.0
3093.0,9.92,273.02,85.84,1.3,370.07
3094.0,10.33,28.71,76.42,1.13,116.6
3095.0,11.14,5.52,95.98,2.53,115.16
3096.0,12.68,70.71,86.59,0.99,170.96
3097.0,11.37,101.85,76.96,2.01,192.19
3098.0,10.55,4.65,81.99,1.4,98.59
3099.0,11.37,3.8,70.22,1.47,86.86
3100.0,11.37,3.91,80.28,3.09,98.64
3101.0,11.28,4.32,139.99,3.72,159.3
3102.0,10.31,150.82,117.85,1.26,280.24
3103.0,25.92,242.4,105.62,1.97,375.91
3104.0,15.55,218.2,115.28,1.86,350.89
3105.0,10.98,209.61,104.49,1.1,326.18
3106.0,16.27,285.81,120.12,1.43,423.64
3107.0,11.16,309.67,80.7,1.23,402.76
3108.0,11.91,135.02,91.51,1.18,239.63
3109.0,11.81,6.27,118.9,1.38,138.36
3110.0,11.88,98.36,94.11,1.82,206.16
3111.0,19.02,33.25,79.07,1.41,132.75
3112.0,12.59,4.58,89.86,1.06,108.09
3113.0,10.13,87.01,93.2,1.17,191.5
3114.0,11.75,118.0,95.48,1.42,226.65
3115.0,12.61,134.92,84.68,1.12,233.32
3116.0,10.53,181.1,95.9,1.7,289.23
3117.0,10.99,260.9,100.48,1.28,373.65
3118.0,9.75,4.09,74.34,1.1,89.28
3119.0,11.31,4.12,84.34,1.55,101.32
3120.0,15.07,8.45,87.17,1.19,111.89
3121.0,11.86,64.65,100.64,1.32,178.47
3122.0,10.41,4.11,94.66,2.48,111.65
3123.0,10.9,99.3,93.77,3.0,206.96
3124.0,10.26,168.55,120.12,1.74,300.67
3125.0,11.54,282.93,105.65,1.78,401.91
3126.0,11.85,335.21,88.1,1.62,436.79
3127.0,10.84,405.56,72.77,1.15,490.32
3128.0,10.2,73.9,108.56,2.62,195.28
3129.0,9.98,10.56,112.06,1.24,133.85
3130.0,10.21,4.7,89.92,1.28,106.11
3131.0,10.81,59.29,91.84,1.82,163.75
3132.0,10.31,55.2,97.57,1.45,164.53
3133.0,11.12,121.48,99.75,1.32,233.66
3134.0,10.98,205.05,88.16,1.67,305.86
3135.0,11.92,265.9,133.69,1.13,412.64
3136.0,10.32,358.93,109.97,2.09,481.31
3137.0,11.77,299.06,116.45,3.19,430.47
3138.0,10.57,277.07,112.02,1.59,401.25
3139.0,11.13,5.29,107.54,1.51,125.47
3140.0,17.17,77.43,77.7,1.42,173.72
3141.0,10.71,79.01,108.36,1.48,199.57
3142.0,10.81,114.8,106.39,1.47,233.47
3143.0,10.05,185.42,106.93,2.88,305.28
3144.0,10.68,251.56,94.29,1.31,357.84
3145.0,12.18,313.28,103.09,3.44,431.99
3146.0,12.21,332.28,92.37,2.69,439.55
3147.0,12.16,389.0,95.86,1.47,498.5
3148.0,15.0,211.52,117.15,1.38,345.05
3149.0,10.84,6.18,111.68,1.38,130.08
3150.0,11.11,106.98,104.23,1.53,223.85
3151.0,10.81,7.85,100.7,2.3,121.66
3152.0,11.09,43.08,110.7,2.41,167.28
3153.0,13.75,108.87,103.8,2.39,228.82
3154.0,15.05,208.92,118.1,1.68,343.75
3155.0,11.23,281.28,100.6,2.02,395.14
3156.0,10.75,243.76,83.03,1.65,339.2
3157.0,12.38,322.66,89.77,2.81,427.61
3158.0,10.33,191.99,93.63,1.66,297.61
3159.0,10.88,4.87,78.76,3.25,97.76
3160.0,10.54,3.14,101.48,1.06,116.21
3161.0,10.82,87.35,89.72,4.09,191.98
3162.0,11.83,184.06,92.96,1.49,290.35
3163.0,9.99,255.46,137.67,1.62,404.74
3164.0,11.83,222.7,108.93,1.47,344.92
3165.0,10.98,204.51,105.11,2.67,323.27
3166.0,10.15,288.26,106.33,2.29,407.03
3167.0,10.73,393.75,104.11,1.18,509.76
3168.0,10.16,135.05,82.02,1.15,228.39
3169.0,11.47,5.44,90.95,1.38,109.24
3170.0,10.65,3.92,95.81,1.49,111.87
3171.0,12.6,77.53,96.27,1.52,187.92
3172.0,11.83,99.23,119.63,1.71,232.41
3173.0,10.62,203.29,92.03,1.18,307.11
3174.0,10.95,207.44,81.76,1.38,301.53
3175.0,11.04,131.33,77.35,1.44,221.15
3176.0,10.88,182.75,85.94,1.47,281.04
3177.0,9.99,76.78,79.97,2.81,169.55
3178.0,11.52,7.26,82.47,1.31,102.56
3179.0,11.26,5.71,106.41,2.76,126.15
3180.0,11.67,9.39,144.63,1.97,167.65
3181.0,10.72,107.55,74.28,1.17,193.72
3182.0,10.46,88.62,77.19,0.94,177.2
3183.0,10.39,53.06,74.88,2.19,140.51
3184.0,11.0,45.63,117.92,1.31,175.86
3185.0,12.42,28.94,114.43,1.65,157.43
3186.0,12.25,8.66,116.5,1.14,138.54
3187.0,12.33,106.33,101.25,1.32,221.22
3188.0,10.95,184.76,107.39,1.32,304.42
3189.0,11.32,4.17,101.89,2.58,119.97
3190.0,11.29,4.62,100.35,1.12,117.37
3191.0,10.46,31.68,117.48,3.33,162.95
3192.0,13.25,77.41,110.38,2.93,203.97
3193.0,10.77,137.74,98.66,1.53,248.69
3194.0,10.62,4.09,75.72,1.12,91.55
3195.0,12.23,73.75,59.77,1.49,147.24
3196.0,10.69,3.57,99.95,2.78,116.99
3197.0,10.82,16.08,124.81,2.96,154.68
3198.0,10.92,143.78,106.0,1.89,262.58
3199.0,11.88,5.17,108.68,1.64,127.36
3200.0,11.39,9.68,87.46,1.67,110.21
3201.0,9.96,57.99,78.65,1.13,147.73
3202.0,10.79,44.34,87.37,1.47,143.97
3203.0,10.45,122.28,75.6,1.43,209.75
3204.0,13.05,7.44,112.31,7.49,140.3
3205.0,10.94,29.64,104.84,3.99,149.41
3206.0,10.05,6.98,107.1,1.95,126.08
3207.0,11.18,5.21,82.43,1.26,100.08
3208.0,10.71,7.54,96.05,1.47,115.77
3209.0,10.06,4.88,73.82,1.74,90.51
3210.0,10.72,5.37,89.03,1.48,106.6
3211.0,10.04,4.03,101.35,1.66,117.07
3212.0,10.95,100.66,107.11,1.46,220.18
3213.0,10.58,200.5,105.5,1.56,318.13
3214.0,15.06,125.7,99.13,1.95,241.84
3215.0,9.61,120.67,97.35,1.34,228.97
3216.0,11.37,189.22,86.78,1.37,288.75
3217.0,11.34,4.33,70.64,1.42,87.74
3218.0,11.68,3.89,90.76,1.09,107.42
3219.0,10.39,37.73,94.41,1.85,144.38
3220.0,13.37,4.52,108.45,1.44,127.79
3221.0,13.08,9.0,78.99,1.89,102.97
3222.0,12.03,50.79,101.69,1.56,166.07
3223.0,10.21,147.08,116.17,1.79,275.25
3224.0,10.4,247.41,114.88,1.2,373.88
3225.0,12.26,347.23,87.91,1.39,448.8
3226.0,13.27,400.5,80.08,2.22,496.06
3227.0,10.66,6.52,88.64,2.4,108.22
3228.0,18.79,89.95,101.3,1.71,211.76
3229.0,12.81,3.9,88.95,1.37,107.03
3230.0,11.63,9.09,69.38,1.19,91.3
3231.0,13.02,9.74,115.3,1.98,140.04
3232.0,16.78,125.14,107.59,4.17,253.67
3233.0,15.24,201.58,102.66,1.02,320.5
3234.0,10.38,242.13,99.86,2.75,355.12
3235.0,11.64,324.8,116.34,1.41,454.18
3236.0,15.33,404.36,111.58,2.0,533.27
3237.0,13.22,14.42,77.31,0.91,105.86
3238.0,10.33,30.07,109.59,4.45,154.45
3239.0,10.2,6.49,117.67,1.48,135.84
3240.0,14.64,15.59,99.68,3.91,133.82
3241.0,11.49,4.34,103.43,1.58,120.84
3242.0,12.45,14.98,96.59,1.9,125.92
3243.0,11.25,66.69,86.73,1.44,166.11
3244.0,14.21,123.86,104.35,1.22,243.63
3245.0,10.82,158.38,105.59,1.86,276.65
3246.0,9.93,216.44,116.45,2.28,345.1
3247.0,10.92,4.4,111.57,2.39,129.28
3248.0,10.56,37.23,114.03,1.5,163.31
3249.0,10.73,4.96,109.37,1.52,126.59
3250.0,16.48,95.11,107.11,1.69,220.39
3251.0,10.21,6.06,114.0,1.68,131.95
3252.0,11.23,5.17,92.34,1.18,109.92
3253.0,14.78,90.94,79.4,1.75,186.87
3254.0,10.51,155.66,75.35,1.66,243.18
3255.0,10.05,143.73,71.17,1.31,226.26
3256.0,9.83,196.45,104.99,1.17,312.45
3257.0,10.54,4.85,124.27,3.06,142.72
3258.0,10.03,8.04,101.45,1.47,120.99
3259.0,12.86,6.97,106.14,1.81,127.78
3260.0,13.55,103.43,137.77,1.15,255.9
3261.0,9.73,5.99,101.86,1.12,118.71
3262.0,10.81,83.34,102.26,1.25,197.65
3263.0,10.67,83.94,90.26,1.53,186.4
3264.0,14.99,17.78,77.4,2.71,112.88
3265.0,10.45,67.72,77.63,0.95,156.75
3266.0,11.22,132.82,77.48,1.13,222.64
3267.0,9.9,5.67,77.1,1.09,93.75
3268.0,10.75,5.92,78.34,1.49,96.49
3269.0,10.96,45.17,117.03,2.78,175.94
3270.0,10.1,5.26,81.44,1.83,98.63
3271.0,14.83,4.73,99.1,1.61,120.28
3272.0,10.65,93.47,94.54,2.29,200.96
3273.0,14.54,87.68,85.24,5.55,193.02
3274.0,11.8,98.22,111.7,1.25,222.97
3275.0,10.27,148.87,90.83,2.87,252.84
3276.0,9.74,229.7,84.93,1.49,325.86
3277.0,12.67,4.56,81.43,0.89,99.55
3278.0,14.59,28.33,71.51,1.31,115.73
3279.0,16.03,83.53,87.51,1.3,188.37
3280.0,9.92,10.62,123.93,1.56,146.04
3281.0,10.17,4.33,105.01,2.55,122.06
3282.0,10.3,3.83,109.32,1.69,125.13
3283.0,11.03,78.68,112.08,1.4,203.2
3284.0,10.46,101.09,115.28,2.88,229.71
3285.0,10.69,63.02,113.32,1.85,188.88
3286.0,10.4,8.48,78.26,2.97,100.11
3287.0,10.98,3.33,104.9,0.95,120.15
3288.0,11.23,28.66,103.0,1.5,144.39
3289.0,11.14,51.41,97.87,1.79,162.21
3290.0,11.44,62.53,88.39,1.59,163.95
3291.0,18.81,8.81,91.56,1.2,120.38
3292.0,10.54,4.24,107.72,1.38,123.88
3293.0,11.03,68.91,102.12,1.74,183.8
3294.0,10.72,111.97,98.75,2.33,223.77
3295.0,10.48,188.03,98.31,1.94,298.75
3296.0,14.76,5.5,91.62,1.76,113.65
3297.0,10.8,3.75,89.45,2.22,106.21
3298.0,10.91,4.43,90.5,1.05,106.89
3299.0,10.28,7.83,85.05,1.25,104.42
3300.0,10.02,5.14,116.45,2.81,134.42
3301.0,10.85,5.04,113.21,1.33,130.43
3302.0,10.91,4.87,101.48,1.63,118.89
3303.0,13.19,67.47,91.57,1.62,173.85
3304.0,9.86,82.11,118.87,1.67,212.51
3305.0,11.88,85.74,102.79,1.89,202.29
3306.0,11.56,4.67,93.5,1.45,111.18
3307.0,10.62,79.73,95.87,1.57,187.79
3308.0,11.71,3.95,84.43,1.21,101.3
3309.0,12.22,67.26,113.29,2.19,194.96
3310.0,9.9,4.12,106.65,1.41,122.08
3311.0,10.07,11.76,102.82,1.19,125.83
3312.0,10.16,4.5,96.66,3.09,114.42
3313.0,9.64,60.39,102.47,2.75,175.25
3314.0,10.26,92.88,99.14,1.44,203.71
3315.0,10.22,3.7,84.27,1.28,99.46
3316.0,10.33,34.61,102.06,1.43,148.44
3317.0,9.59,4.22,103.55,1.76,119.13
3318.0,9.99,56.89,139.66,1.32,207.86
3319.0,12.09,150.1,95.26,1.98,259.43
3320.0,9.84,4.76,90.79,0.78,106.16
3321.0,10.01,71.02,85.3,1.01,167.33
3322.0,10.06,99.37,89.32,1.24,199.99
3323.0,10.91,5.43,72.53,1.51,90.38
3324.0,9.49,49.43,77.69,2.02,138.62
3325.0,10.66,3.59,93.24,1.63,109.11
3326.0,11.64,3.49,75.75,1.55,92.43
3327.0,10.56,5.43,97.84,4.95,118.78
3328.0,13.41,4.98,98.32,1.3,118.01
3329.0,10.1,6.61,124.91,2.21,143.83
3330.0,10.55,74.67,137.67,1.54,224.43
3331.0,9.89,137.46,98.31,1.38,247.05
3332.0,10.62,202.99,91.59,1.47,306.66
3333.0,9.57,168.47,88.76,3.16,269.96
3334.0,15.92,3.43,87.6,1.24,108.19
3335.0,11.79,4.32,94.68,1.43,112.23
3336.0,11.1,3.74,115.87,4.1,134.81
3337.0,17.9,110.4,90.93,1.81,221.04
3338.0,10.68,192.32,92.42,1.61,297.03
3339.0,11.14,4.83,90.41,2.44,108.82
3340.0,10.36,53.91,118.61,4.59,187.46
3341.0,10.8,143.45,70.93,1.16,226.34
3342.0,10.68,170.41,81.07,1.39,263.55
3343.0,10.32,29.46,89.35,1.26,130.39
3344.0,10.14,9.38,106.73,1.58,127.84
3345.0,10.33,4.64,90.53,1.19,106.7
3346.0,11.29,97.74,95.37,1.13,205.53
3347.0,9.93,78.97,77.97,1.89,168.77
3348.0,11.4,4.52,120.94,2.67,139.53
3349.0,11.85,41.78,103.33,1.7,158.66
3350.0,15.48,127.29,95.41,1.61,239.79
3351.0,10.89,187.22,92.47,1.49,292.06
3352.0,10.77,211.39,120.58,2.03,344.77
3353.0,10.9,61.09,113.72,1.6,187.32
3354.0,13.43,124.31,105.48,1.46,244.68
3355.0,11.62,5.55,98.07,3.47,118.72
3356.0,10.82,4.3,100.03,1.73,116.89
3357.0,9.53,45.48,95.2,2.25,152.46
3358.0,10.61,3.85,102.62,2.08,119.15
3359.0,9.78,4.36,110.61,1.72,126.47
3360.0,10.25,81.36,98.86,1.76,192.23
3361.0,13.85,175.62,91.8,1.59,282.86
3362.0,11.38,119.48,88.8,1.93,221.59
3363.0,12.37,5.99,96.66,1.55,116.57
3364.0,10.08,86.27,93.3,1.36,191.02
3365.0,10.1,6.4,101.06,1.53,119.1
3366.0,20.21,6.1,89.34,3.71,119.36
3367.0,10.74,3.92,96.58,1.45,112.68
3368.0,10.6,14.35,112.18,1.92,139.06
3369.0,12.2,85.24,109.12,1.68,208.24
3370.0,10.33,110.13,110.08,1.45,231.99
3371.0,11.02,40.3,100.21,1.14,152.67
3372.0,11.1,38.39,96.09,5.8,151.38
3373.0,10.22,8.75,89.86,1.42,110.25
3374.0,9.72,34.76,89.57,1.5,135.54
3375.0,10.19,6.45,85.05,3.41,105.09
3376.0,9.69,4.69,117.47,1.93,133.78
3377.0,9.91,4.93,102.9,2.14,119.87
3378.0,10.81,7.89,114.72,2.07,135.48
3379.0,11.7,118.36,112.31,1.31,243.68
3380.0,10.2,8.45,108.3,3.6,130.54
3381.0,9.93,7.32,143.6,2.58,163.44
3382.0,9.96,129.11,103.15,1.82,244.04
3383.0,10.36,206.86,81.28,1.46,299.96
3384.0,10.43,155.75,90.7,2.34,259.23
3385.0,12.59,4.03,93.44,1.53,111.58
3386.0,11.41,5.82,92.31,3.68,113.22
3387.0,10.08,4.97,118.33,3.65,137.03
3388.0,11.82,121.88,108.77,7.23,249.71
3389.0,11.06,175.76,84.88,1.42,273.12
3390.0,9.97,4.46,95.31,1.53,111.26
3391.0,10.44,5.48,106.54,1.31,123.78
3392.0,10.0,8.0,107.74,5.5,131.25
3393.0,10.28,42.06,110.44,1.2,163.97
3394.0,11.08,15.83,112.84,2.9,142.65
3395.0,10.61,8.23,109.38,4.51,132.72
3396.0,10.5,112.48,89.87,1.13,213.98
3397.0,10.77,108.42,75.71,2.16,197.05
3398.0,11.2,183.32,78.47,3.09,276.08
3399.0,11.74,95.52,77.57,1.06,185.89
3400.0,12.76,3.87,104.58,1.63,122.83
3401.0,11.53,45.49,347.58,1.1,405.7
3402.0,9.71,161.99,108.44,1.21,281.35
3403.0,11.56,203.35,85.1,1.42,301.43
3404.0,10.18,4.58,105.87,5.46,126.09
3405.0,10.23,110.9,105.14,1.37,227.65
3406.0,12.76,180.64,84.47,1.2,279.07
3407.0,9.33,253.53,97.37,2.04,362.27
3408.0,11.23,320.84,83.5,1.58,417.14
3409.0,10.05,323.77,107.41,1.63,442.85
3410.0,11.53,233.75,107.34,2.56,355.18
3411.0,10.03,206.72,84.71,1.84,303.29
3412.0,9.9,4.69,93.71,1.44,109.74
3413.0,9.97,3.31,95.39,1.37,110.05
3414.0,13.94,6.12,114.59,2.53,137.18
3415.0,9.89,4.99,121.37,3.14,139.39
3416.0,9.79,95.35,107.72,1.03,213.89
3417.0,10.16,169.34,108.87,1.39,289.76
3418.0,13.6,239.42,115.85,4.12,372.99
3419.0,10.23,350.22,109.1,1.31,470.85
3420.0,9.7,186.86,112.78,1.33,310.68
3421.0,16.79,246.04,110.31,1.85,374.98
3422.0,10.51,3.81,101.67,1.7,117.68
3423.0,10.69,86.42,102.8,1.42,201.33
3424.0,10.57,46.82,97.53,1.66,156.58
3425.0,9.93,4.74,123.64,1.65,139.97
3426.0,10.01,52.2,105.53,0.8,168.53
3427.0,11.87,132.05,82.88,1.45,228.25
3428.0,10.27,200.23,89.53,2.97,302.99
3429.0,10.29,193.47,107.66,1.77,313.18
3430.0,10.11,230.01,103.34,1.53,344.98
3431.0,10.54,101.73,111.75,1.55,225.57
3432.0,10.45,3.57,98.62,1.4,114.03
3433.0,11.21,88.56,99.35,1.8,200.91
3434.0,10.0,40.24,108.27,3.13,161.63
3435.0,11.15,6.14,101.54,1.42,120.24
3436.0,10.33,3.41,68.8,1.18,83.71
3437.0,9.6,34.01,100.32,1.4,145.34
3438.0,10.54,116.58,102.12,1.81,231.06
3439.0,9.58,200.57,97.33,1.26,308.73
3440.0,15.21,107.48,106.46,0.82,229.97
3441.0,10.14,78.75,86.46,1.89,177.25
3442.0,9.8,4.12,100.16,4.44,118.53
3443.0,9.68,77.08,88.83,1.81,177.4
3444.0,10.65,108.83,83.33,2.21,205.02
3445.0,11.56,167.98,98.85,1.77,280.16
3446.0,10.4,3.86,87.34,1.87,103.47
3447.0,11.23,4.85,100.74,1.49,118.3
3448.0,12.63,84.53,133.65,3.53,234.34
3449.0,9.38,182.05,120.43,1.49,313.36
3450.0,10.3,143.62,107.89,1.51,263.32
3451.0,10.08,184.36,108.86,1.38,304.67
3452.0,10.52,8.69,80.79,0.9,100.91
3453.0,12.31,6.43,110.68,1.8,131.23
3454.0,9.82,89.87,105.59,0.98,206.27
3455.0,11.12,75.02,77.04,1.29,164.47
3456.0,18.73,119.35,84.98,2.22,225.28
3457.0,13.21,206.2,97.4,1.59,318.41
3458.0,10.52,88.08,87.07,2.05,187.72
3459.0,10.4,65.48,76.26,1.53,153.68
3460.0,10.35,44.71,74.98,1.78,131.83
3461.0,10.21,6.36,97.13,2.38,116.09
3462.0,10.26,5.3,100.87,1.92,118.35
3463.0,14.46,44.51,148.83,2.22,210.01
3464.0,20.07,192.62,110.41,1.29,324.4
3465.0,15.75,297.08,69.69,1.84,384.36
3466.0,12.13,372.23,112.37,3.18,499.91
3467.0,10.75,261.03,105.03,3.37,380.18
3468.0,10.6,261.74,105.84,1.22,379.4
3469.0,10.48,141.71,101.51,1.48,255.19
3470.0,10.63,234.92,83.99,1.97,331.51
3471.0,10.9,85.76,97.68,1.32,195.66
3472.0,9.93,4.25,99.01,0.92,114.1
3473.0,12.28,95.12,99.51,1.13,208.02
3474.0,12.15,192.03,94.0,1.14,299.33
3475.0,10.23,204.59,87.08,0.97,302.88
3476.0,9.73,247.32,86.31,2.92,346.28
3477.0,12.14,199.18,92.09,3.25,306.66
3478.0,10.01,39.64,86.83,1.45,137.93
3479.0,10.08,47.31,93.54,1.19,152.12
3480.0,13.18,8.66,99.45,1.32,122.6
3481.0,9.41,43.7,102.29,1.78,157.18
3482.0,9.01,4.01,100.94,1.61,115.57
3483.0,9.93,4.36,102.22,3.54,120.04
3484.0,14.37,104.08,94.85,1.12,214.42
3485.0,10.06,194.62,116.48,1.61,322.76
3486.0,9.5,260.34,113.4,6.62,389.86
3487.0,10.6,185.31,88.55,1.48,285.94
3488.0,10.05,140.01,84.56,1.75,236.37
3489.0,14.95,52.94,85.84,1.42,155.16
3490.0,9.31,4.84,104.11,1.94,120.19
3491.0,10.34,42.21,108.88,1.37,162.79
3492.0,10.03,4.44,84.36,1.45,100.28
3493.0,12.97,11.3,86.08,1.39,111.74
3494.0,15.94,83.91,84.38,1.48,185.71
3495.0,10.28,19.8,72.27,1.15,103.49
3496.0,10.45,38.52,73.18,1.61,123.76
3497.0,10.27,7.82,94.81,2.0,114.9
3498.0,12.27,5.21,108.0,1.49,126.99
3499.0,11.37,4.56,82.66,1.53,100.13
3500.0,10.49,23.78,101.39,1.38,137.04
3501.0,10.83,3.86,99.16,2.93,116.77
3502.0,9.63,3.76,112.94,1.77,128.1
3503.0,11.74,4.14,108.98,1.36,126.21
3504.0,11.57,108.21,87.54,1.71,209.03
3505.0,10.31,3.47,91.53,1.87,107.18
3506.0,10.0,80.97,104.85,1.9,197.73
3507.0,10.03,3.72,69.3,3.02,86.06
3508.0,10.72,33.29,77.44,1.89,123.35
3509.0,16.82,5.95,119.73,1.32,143.83
3510.0,11.19,92.7,79.44,2.05,185.38
3511.0,9.96,4.65,98.83,1.19,114.62
3512.0,10.14,4.42,96.18,0.9,111.64
3513.0,10.5,4.84,103.25,1.96,120.55
3514.0,9.69,66.47,82.84,1.85,160.85
3515.0,10.74,102.62,108.45,2.66,224.47
3516.0,10.17,88.5,98.16,1.17,198.0
3517.0,10.69,3.53,83.19,0.83,98.23
3518.0,9.65,5.71,83.88,1.49,100.74
3519.0,12.49,5.94,78.75,1.05,98.23
3520.0,10.32,5.88,82.65,0.86,99.71
3521.0,10.17,5.75,84.65,2.7,103.26
3522.0,9.51,52.37,70.53,1.16,133.57
3523.0,9.15,4.32,122.89,1.68,138.04
3524.0,10.29,5.4,104.69,1.32,121.7
3525.0,10.13,87.37,117.67,1.98,217.16
3526.0,9.7,187.2,101.75,1.49,300.14
3527.0,10.91,66.13,106.88,3.93,187.85
3528.0,8.92,101.56,97.52,1.27,209.28
3529.0,9.9,137.64,86.9,3.96,238.4
3530.0,9.73,6.93,93.28,2.13,112.06
3531.0,13.3,99.11,94.68,1.44,208.54
3532.0,9.55,118.72,95.63,3.25,227.15
3533.0,9.62,10.06,99.5,1.72,120.9
3534.0,11.93,6.84,107.97,1.79,128.53
3535.0,9.62,55.76,92.37,1.62,159.37
3536.0,10.15,83.28,81.29,1.33,176.05
3537.0,10.75,4.69,96.42,5.07,116.93
3538.0,10.38,111.88,87.77,1.33,211.36
3539.0,9.56,182.69,91.78,1.48,285.51
3540.0,10.83,4.77,88.41,1.39,105.4
3541.0,10.11,4.1,77.42,1.87,93.51
3542.0,10.5,54.46,82.6,1.68,149.24
3543.0,9.58,69.01,85.6,1.16,165.36
3544.0,10.43,3.7,106.29,2.1,122.51
3545.0,9.79,16.09,88.91,1.18,115.98
3546.0,11.03,4.62,102.14,0.97,118.77
3547.0,11.83,8.25,92.65,2.36,115.09
3548.0,11.32,88.17,87.11,1.32,187.93
3549.0,10.04,137.39,86.73,1.5,235.65
3550.0,10.74,4.2,86.76,1.1,102.81
3551.0,10.16,4.21,109.64,1.98,126.0
3552.0,10.49,4.55,102.91,1.24,119.19
3553.0,10.03,68.65,106.84,1.75,187.27
3554.0,17.58,3.73,111.14,2.19,134.64
3555.0,10.64,95.3,95.53,1.59,203.06
3556.0,10.06,58.72,101.28,1.36,171.41
3557.0,11.27,50.13,119.75,2.54,183.7
3558.0,11.07,160.17,109.13,2.38,282.75
3559.0,10.19,127.11,101.14,1.19,239.62
3560.0,10.18,5.28,111.97,1.27,128.7
3561.0,9.63,58.84,136.87,2.52,207.86
3562.0,9.6,4.64,83.42,1.36,99.02
3563.0,10.88,14.03,103.36,4.86,133.13
3564.0,9.54,3.69,100.31,1.26,114.81
3565.0,10.52,7.43,100.11,1.26,119.32
3566.0,9.91,80.5,88.41,1.64,180.45
3567.0,11.83,170.04,85.75,1.58,269.19
3568.0,9.15,133.76,78.05,3.25,224.21
3569.0,10.72,150.38,78.84,1.11,241.05
3570.0,10.38,39.0,73.07,1.65,124.1
3571.0,13.26,105.74,107.5,1.61,228.1
3572.0,13.85,4.83,78.32,1.24,98.24
3573.0,10.22,25.26,77.16,1.01,113.66
3574.0,8.96,5.0,93.25,1.26,108.46
3575.0,10.11,15.36,66.51,1.3,93.28
3576.0,9.92,3.37,93.54,1.64,108.48
3577.0,10.08,5.0,74.43,2.3,91.8
3578.0,10.41,53.54,79.11,1.16,144.22
3579.0,9.98,16.5,79.02,1.48,106.98
3580.0,11.3,5.54,83.95,3.3,104.09
3581.0,10.32,83.56,113.83,3.89,211.6
3582.0,10.04,8.37,106.96,2.06,127.43
3583.0,9.28,4.24,72.88,1.07,87.47
3584.0,9.57,4.32,76.33,1.65,91.87
3585.0,10.29,5.22,112.82,1.63,129.95
3586.0,20.46,91.97,107.02,1.29,220.73
3587.0,10.58,107.34,110.02,1.05,228.98
3588.0,9.69,7.93,118.85,1.49,137.95
3589.0,10.39,27.6,82.03,1.87,121.89
3590.0,9.69,47.47,90.81,1.1,149.06
3591.0,9.54,9.6,72.22,4.25,95.61
3592.0,10.16,32.81,83.21,1.47,127.65
3593.0,10.03,4.89,99.48,1.88,116.28
3594.0,9.81,84.97,93.31,1.23,189.33
3595.0,9.47,4.41,109.0,1.16,124.04
3596.0,9.77,100.82,98.19,1.68,210.46
3597.0,9.8,179.75,110.51,2.4,302.47
3598.0,9.7,69.23,89.37,1.42,169.72
3599.0,10.57,72.33,114.5,1.26,198.66
3600.0,10.43,157.41,82.35,2.64,252.83
3601.0,9.32,3.74,86.05,1.36,100.48
3602.0,9.53,53.58,76.66,1.84,141.61
3603.0,9.61,9.72,82.45,1.08,102.86
3604.0,9.65,74.44,77.13,1.15,162.37
3605.0,10.29,5.14,94.63,2.73,112.79
3606.0,11.07,7.04,92.26,1.79,112.17
3607.0,9.82,85.93,85.64,2.26,183.65
3608.0,10.04,5.67,102.55,1.09,119.35
3609.0,10.68,100.62,83.37,1.2,195.88
3610.0,10.27,84.39,88.35,1.31,184.31
3611.0,13.48,4.67,79.07,3.49,100.71
3612.0,9.01,5.62,109.66,1.7,125.99
3613.0,11.34,4.89,95.78,2.16,114.16
3614.0,9.99,88.97,93.55,1.61,194.12
3615.0,10.69,3.9,83.28,2.24,100.1
3616.0,12.27,57.43,74.47,1.49,145.66
3617.0,9.64,105.74,89.69,1.13,206.2
3618.0,9.31,5.87,114.67,1.47,131.33
3619.0,9.12,62.13,109.42,1.26,181.93
3620.0,10.9,132.81,145.26,1.48,290.45
3621.0,9.51,6.77,117.08,1.33,134.68
3622.0,9.65,5.34,86.62,2.91,104.51
3623.0,10.0,93.06,97.07,2.42,202.56
3624.0,10.33,97.33,103.97,1.58,213.21
3625.0,8.95,5.0,71.44,1.82,87.21
3626.0,10.28,4.48,90.64,1.37,106.77
3627.0,11.57,4.38,99.66,2.1,117.71
