tx_brate downlink (kbps),tx_pkts downlink,rx_brate uplink (kbps),rx_pkts uplink,slice_target
17.7671,9.0,0.0,0.0,3
37.216,14.0,0.0,0.0,3
37.8153,18.0,0.0,0.0,3
50.4096,37.0,0.0,0.0,3
48.4498,21.0,0.0,0.0,3
28.433699999999998,24.0,0.0,0.0,3
47.421699999999994,34.0,0.0,0.0,3
27.84,60.0,0.0,0.0,3
50.4739,34.0,0.0,0.0,3
53.12,20.0,0.0,0.0,3
10.6988,4.0,0.0,0.0,3
75.1486,30.0,0.0,0.0,3
64.7068,35.0,0.0,0.0,3
32.416,15.0,0.0,0.0,3
22.368,17.0,0.0,0.0,3
32.6747,17.0,0.0,0.0,3
27.116500000000002,64.0,0.0,0.0,3
47.7751,16.0,0.0,0.0,3
21.9759,12.0,0.0,0.0,3
22.1365,14.0,0.0,0.0,3
72.5462,53.0,0.0,0.0,3
21.8153,11.0,0.0,0.0,3
44.465900000000005,29.0,0.0,0.0,3
38.4578,18.0,0.0,0.0,3
43.5341,23.0,0.0,0.0,3
38.8112,26.0,0.0,0.0,3
31.871499999999997,12.0,0.0,0.0,3
57.1888,91.0,0.0,0.0,3
21.3333,8.0,0.0,0.0,3
49.3815,27.0,0.0,0.0,3
73.6386,35.0,0.0,0.0,3
43.7269,23.0,0.0,0.0,3
33.156600000000005,18.0,0.0,0.0,3
33.4779,22.0,0.0,0.0,3
56.576,48.0,0.0,0.0,3
49.253,21.0,0.0,0.0,3
41.5422,22.0,0.0,0.0,3
35.2771,51.0,0.0,0.0,3
27.9197,19.0,0.0,0.0,3
26.7631,12.0,0.0,0.0,3
27.759,20.0,0.0,0.0,3
53.1084,26.0,0.0,0.0,3
33.3815,21.0,0.0,0.0,3
38.6827,14.0,0.0,0.0,3
32.963899999999995,18.0,0.0,0.0,3
30.8434,15.0,0.0,0.0,3
33.253,21.0,0.0,0.0,3
49.0924,30.0,0.0,0.0,3
38.2008,17.0,0.0,0.0,3
21.3333,8.0,0.0,0.0,3
39.228899999999996,15.0,0.0,0.0,3
37.2691,14.0,0.0,0.0,3
32.352,11.0,0.0,0.0,3
37.429700000000004,15.0,0.0,0.0,3
43.1165,19.0,0.0,0.0,3
75.8233,37.0,0.0,0.0,3
48.32,23.0,0.0,0.0,3
47.7751,18.0,0.0,0.0,3
23.2289,22.0,0.0,0.0,3
51.8233,48.0,0.0,0.0,3
47.8072,18.0,0.0,0.0,3
46.432,56.0,0.0,0.0,3
21.375999999999998,8.0,0.0,0.0,3
53.0763,19.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,3
6.682729999999999,18.0,100.0,7.0,2
26.666700000000002,10.0,0.0,0.0,2
8.57831,11.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
10.6024,4.0,0.0,0.0,2
16.0964,6.0,0.0,0.0,2
12.1767,13.0,0.0,0.0,2
21.4618,8.0,0.0,0.0,2
15.9036,6.0,0.0,0.0,2
16.257,6.0,0.0,0.0,2
16.0964,6.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
21.5261,8.0,0.0,0.0,2
21.5904,48.0,0.0,0.0,2
17.6064,19.0,0.0,0.0,2
37.397600000000004,13.0,0.0,0.0,2
10.6024,4.0,0.0,0.0,2
40.160599999999995,86.0,0.0,0.0,2
21.3333,8.0,0.0,0.0,2
4.32,11.0,0.0,0.0,2
4.04819,18.0,0.0,0.0,2
16.3534,8.0,0.0,0.0,2
16.4819,20.0,0.0,0.0,2
27.8876,124.0,0.0,0.0,2
23.6787,67.0,0.0,0.0,2
1.5743,7.0,0.0,0.0,2
19.3735,73.0,0.0,0.0,2
17.6386,18.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
10.7631,4.0,0.0,4.0,2
9.152000000000001,32.0,0.0,4.0,2
21.4618,9.0,0.0,0.0,2
13.5582,26.0,0.0,0.0,2
11.2771,3.0,0.0,0.0,2
40.3534,33.0,0.0,0.0,2
22.8755,20.0,0.0,0.0,2
20.512,28.0,0.0,0.0,2
5.42972,3.0,0.0,0.0,2
36.7871,89.0,100.0,1.0,2
5.6546199999999995,5.0,0.0,0.0,2
12.241,11.0,0.0,0.0,2
14.784,36.0,0.0,0.0,2
24.610400000000002,33.0,0.0,0.0,2
23.5823,26.0,0.0,0.0,2
10.666699999999999,4.0,0.0,0.0,2
36.7871,49.0,100.0,17.0,2
27.502,16.0,0.0,0.0,2
19.759,35.0,0.0,0.0,2
10.944,6.0,0.0,0.0,2
19.616000000000003,36.0,0.0,0.0,2
11.9197,13.0,0.0,0.0,2
17.7349,19.0,0.0,0.0,2
33.0924,58.0,0.0,0.0,2
33.734899999999996,64.0,0.0,0.0,2
13.076300000000002,3.0,0.0,0.0,2
13.4618,25.0,0.0,0.0,2
14.425699999999999,31.0,0.0,0.0,2
17.408,18.0,100.0,11.0,2
15.935999999999998,6.0,100.0,12.0,2
28.497999999999998,65.0,0.0,0.0,2
5.33333,2.0,0.0,0.0,2
12.9799,22.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
10.8273,5.0,0.0,0.0,2
11.2771,3.0,0.0,0.0,2
2.44177,6.0,0.0,0.0,2
16.0964,14.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
33.3494,101.0,0.0,0.0,2
2.12048,6.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
8.83534,25.0,0.0,0.0,2
25.5422,66.0,100.0,16.0,2
8.12851,23.0,0.0,4.0,2
38.7791,96.0,0.0,0.0,2
12.722900000000001,20.0,0.0,0.0,2
50.0884,83.0,0.0,0.0,2
0.0,0.0,0.0,4.0,2
0.0,0.0,100.0,6.0,2
19.116500000000002,31.0,0.0,0.0,2
18.988000000000003,31.0,0.0,4.0,2
46.6506,88.0,0.0,4.0,2
32.160599999999995,91.0,0.0,4.0,2
20.465899999999998,40.0,0.0,4.0,2
11.887599999999999,12.0,0.0,0.0,2
8.83534,25.0,0.0,0.0,2
39.582300000000004,112.0,0.0,0.0,2
14.8755,8.0,0.0,0.0,2
10.7952,5.0,0.0,0.0,2
16.0,6.0,0.0,0.0,2
16.1285,7.0,0.0,4.0,2
12.3373,10.0,0.0,4.0,2
11.4056,10.0,0.0,4.0,2
11.502,10.0,100.0,1.0,2
0.7068270000000001,1.0,0.0,0.0,2
11.502,11.0,0.0,0.0,2
13.8795,12.0,0.0,0.0,2
16.0,6.0,0.0,2.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
5.29084,5.0,100.0,7.0,2
15.904000000000002,5.0,0.0,0.0,2
21.728,16.0,0.0,0.0,2
12.64,5.0,0.0,0.0,2
15.872,6.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
65.248,39.0,100.0,28.0,2
8.512,14.0,100.0,10.0,1
603.552,182.0,0.0,0.0,1
768.608,231.0,0.0,0.0,1
1034.3400000000001,229.0,0.0,0.0,1
863.0400000000001,222.0,0.0,0.0,1
1933.02,245.0,0.0,0.0,1
1063.3,201.0,0.0,0.0,1
597.472,190.0,0.0,0.0,1
747.904,139.0,0.0,0.0,1
753.664,137.0,0.0,0.0,1
868.48,174.0,0.0,0.0,1
1267.62,224.0,0.0,0.0,1
780.16,175.0,0.0,0.0,1
446.048,211.0,0.0,0.0,1
725.696,190.0,0.0,0.0,1
1338.02,216.0,0.0,0.0,1
529.952,144.0,0.0,0.0,1
601.536,188.0,0.0,0.0,1
1022.21,228.0,0.0,0.0,1
660.288,199.0,0.0,0.0,1
875.936,243.0,0.0,0.0,1
840.3199999999999,243.0,0.0,0.0,1
870.464,242.0,0.0,0.0,1
426.464,191.0,0.0,0.0,1
776.64,222.0,0.0,0.0,1
489.82399999999996,180.0,0.0,0.0,1
1080.67,217.0,0.0,0.0,1
1218.5900000000001,197.0,0.0,0.0,1
501.664,178.0,0.0,0.0,1
533.664,160.0,0.0,0.0,1
348.48,128.0,0.0,0.0,1
541.216,97.0,0.0,0.0,1
909.28,228.0,0.0,0.0,1
763.36,190.0,0.0,0.0,1
468.06399999999996,147.0,0.0,0.0,1
396.704,172.0,0.0,0.0,1
469.312,175.0,0.0,0.0,1
977.76,204.0,0.0,0.0,1
708.992,160.0,0.0,0.0,1
771.104,235.0,0.0,0.0,1
588.256,163.0,0.0,0.0,1
743.904,173.0,0.0,0.0,1
582.24,230.0,0.0,0.0,1
359.392,184.0,0.0,0.0,1
948.2239999999999,204.0,0.0,0.0,1
445.472,164.0,0.0,0.0,1
1030.27,209.0,0.0,0.0,1
1053.0900000000001,213.0,0.0,0.0,1
1704.1,235.0,0.0,0.0,1
1052.35,199.0,0.0,0.0,1
922.08,127.0,0.0,0.0,1
964.256,223.0,0.0,0.0,1
702.944,173.0,0.0,0.0,1
1061.63,196.0,0.0,0.0,1
727.296,184.0,0.0,0.0,1
718.08,162.0,0.0,0.0,1
257.79200000000003,144.0,0.0,0.0,1
587.5519999999999,168.0,0.0,0.0,1
1188.1,226.0,0.0,0.0,1
1138.46,153.0,0.0,0.0,1
997.8240000000001,162.0,0.0,0.0,1
925.6320000000001,142.0,0.0,0.0,1
1139.1,149.0,0.0,0.0,1
812.192,196.0,0.0,0.0,1
991.552,198.0,0.0,0.0,1
780.4799999999999,222.0,0.0,0.0,1
85.248,122.0,0.0,0.0,1
1245.15,192.0,0.0,0.0,1
1068.32,207.0,0.0,0.0,1
1708.03,244.0,0.0,0.0,1
1332.03,218.0,0.0,0.0,1
840.5120000000001,138.0,0.0,0.0,1
427.52000000000004,224.0,0.0,0.0,1
569.824,155.0,0.0,0.0,1
1118.56,207.0,0.0,0.0,1
1057.63,224.0,0.0,0.0,1
963.328,166.0,0.0,0.0,1
1070.59,224.0,0.0,0.0,1
1018.4,184.0,0.0,0.0,1
1347.78,184.0,0.0,0.0,1
969.76,147.0,0.0,0.0,1
781.44,136.0,0.0,0.0,1
1490.75,184.0,0.0,0.0,1
760.128,149.0,0.0,0.0,1
608.576,144.0,0.0,0.0,1
1124.32,193.0,0.0,0.0,1
902.304,197.0,0.0,0.0,1
1019.2000000000002,202.0,0.0,0.0,1
642.048,126.0,0.0,0.0,1
1255.52,227.0,0.0,0.0,1
721.4399999999999,131.0,0.0,0.0,1
1389.5,226.0,0.0,0.0,1
763.552,162.0,0.0,0.0,1
554.976,127.0,0.0,0.0,1
718.336,171.0,0.0,0.0,1
810.848,133.0,0.0,0.0,1
1016.0,200.0,0.0,0.0,1
714.784,153.0,0.0,0.0,1
1174.21,223.0,0.0,0.0,1
980.096,150.0,0.0,0.0,1
674.9119999999999,141.0,0.0,0.0,1
748.192,149.0,0.0,0.0,1
804.416,178.0,0.0,0.0,1
717.088,167.0,0.0,0.0,1
804.1279999999999,131.0,0.0,0.0,1
724.3199999999999,123.0,100.0,1.0,1
879.904,157.0,0.0,0.0,1
487.392,97.0,0.0,0.0,1
1034.1100000000001,212.0,0.0,0.0,1
906.2719999999999,197.0,0.0,0.0,1
1138.18,231.0,0.0,0.0,1
752.128,170.0,0.0,0.0,1
1142.46,210.0,0.0,0.0,1
937.2479999999999,179.0,0.0,0.0,1
1200.54,209.0,0.0,0.0,1
798.304,153.0,0.0,0.0,1
1073.31,215.0,0.0,0.0,1
799.456,151.0,0.0,0.0,1
854.752,175.0,0.0,0.0,1
1021.7,214.0,0.0,0.0,1
350.81600000000003,81.0,0.0,0.0,1
424.896,93.0,0.0,0.0,1
547.3919999999999,166.0,0.0,0.0,1
530.912,83.0,0.0,0.0,1
1046.46,228.0,0.0,0.0,1
762.24,184.0,0.0,0.0,1
616.992,139.0,0.0,0.0,1
770.848,177.0,0.0,0.0,1
929.472,214.0,0.0,0.0,1
1004.16,230.0,0.0,0.0,1
607.776,171.0,0.0,0.0,1
812.864,216.0,0.0,0.0,1
622.144,200.0,0.0,0.0,1
837.1840000000001,238.0,0.0,0.0,1
834.72,235.0,0.0,0.0,1
628.4159999999999,174.0,0.0,0.0,1
758.5920000000001,188.0,0.0,0.0,1
836.1279999999999,197.0,0.0,0.0,1
798.432,191.0,0.0,0.0,1
758.336,198.0,0.0,0.0,1
710.976,213.0,0.0,0.0,1
783.072,207.0,0.0,0.0,1
675.2,195.0,0.0,0.0,1
735.168,210.0,0.0,0.0,1
748.032,222.0,0.0,0.0,1
654.848,196.0,0.0,0.0,1
654.581,172.0,0.0,0.0,1
581.9839999999999,245.0,0.0,0.0,1
438.30400000000003,155.0,0.0,0.0,1
669.184,227.0,0.0,0.0,1
580.928,228.0,0.0,0.0,1
1195.3899999999999,246.0,0.0,0.0,1
1013.8199999999999,247.0,0.0,0.0,1
945.28,235.0,0.0,0.0,1
963.584,231.0,0.0,0.0,1
1192.38,223.0,0.0,0.0,1
1312.4499999999998,240.0,0.0,0.0,1
896.8000000000001,214.0,0.0,0.0,1
1263.1,239.0,0.0,0.0,1
1367.6200000000001,225.0,0.0,0.0,1
1011.2,219.0,0.0,0.0,1
1510.18,211.0,0.0,0.0,1
1012.29,197.0,0.0,0.0,1
994.0799999999999,212.0,0.0,0.0,1
990.528,201.0,0.0,0.0,1
963.936,232.0,0.0,0.0,1
959.744,205.0,0.0,0.0,1
976.992,208.0,0.0,0.0,1
804.352,188.0,0.0,0.0,1
992.736,194.0,0.0,0.0,1
996.896,201.0,0.0,0.0,1
986.016,218.0,0.0,0.0,1
818.3040000000001,187.0,0.0,0.0,1
993.472,228.0,0.0,0.0,1
1050.1100000000001,210.0,0.0,0.0,1
1077.57,217.0,0.0,0.0,1
966.048,181.0,0.0,0.0,1
989.312,199.0,0.0,0.0,1
989.76,175.0,0.0,0.0,1
852.896,165.0,0.0,0.0,1
999.6800000000001,176.0,0.0,0.0,1
994.88,151.0,0.0,0.0,1
1088.96,171.0,0.0,0.0,1
840.7679999999999,157.0,0.0,0.0,1
1011.87,166.0,0.0,0.0,1
980.7360000000001,189.0,0.0,0.0,1
979.968,165.0,0.0,0.0,1
1059.65,163.0,0.0,0.0,1
961.536,163.0,0.0,0.0,1
1348.7,215.0,0.0,0.0,1
996.384,160.0,0.0,0.0,1
804.544,127.0,0.0,0.0,1
981.664,145.0,0.0,0.0,1
1079.8700000000001,169.0,0.0,0.0,1
1066.3,184.0,0.0,0.0,1
984.384,204.0,0.0,0.0,1
988.224,155.0,0.0,0.0,1
994.304,170.0,0.0,0.0,1
1205.09,166.0,0.0,0.0,1
919.168,127.0,0.0,0.0,1
1295.3,176.0,0.0,0.0,1
949.28,162.0,0.0,0.0,1
987.968,159.0,0.0,0.0,1
659.328,159.0,0.0,0.0,1
388.44800000000004,98.0,0.0,0.0,1
987.2959999999999,149.0,0.0,0.0,1
983.552,167.0,0.0,0.0,1
562.016,205.0,0.0,0.0,1
1678.02,236.0,0.0,0.0,1
820.064,216.0,0.0,0.0,1
928.352,179.0,0.0,0.0,1
943.744,126.0,0.0,0.0,1
1006.72,172.0,0.0,0.0,1
987.776,210.0,0.0,0.0,1
1084.0,225.0,0.0,0.0,1
983.84,202.0,0.0,0.0,1
987.84,201.0,0.0,0.0,1
1010.72,218.0,0.0,0.0,1
989.632,169.0,0.0,0.0,1
980.096,194.0,0.0,0.0,1
901.984,188.0,0.0,0.0,1
1122.43,230.0,0.0,0.0,1
951.52,207.0,0.0,0.0,1
1032.22,198.0,0.0,0.0,1
734.304,149.0,0.0,0.0,1
701.408,169.0,0.0,0.0,1
1001.12,229.0,0.0,0.0,1
1087.01,226.0,0.0,0.0,1
801.6959999999999,232.0,0.0,0.0,1
669.5680000000001,177.0,0.0,0.0,1
948.736,223.0,0.0,0.0,1
832.6719999999999,227.0,0.0,0.0,1
939.392,200.0,0.0,0.0,1
727.168,197.0,0.0,0.0,1
901.952,210.0,0.0,0.0,1
759.6800000000001,177.0,0.0,0.0,1
601.76,142.0,0.0,0.0,1
533.856,127.0,0.0,0.0,1
484.48,132.0,0.0,0.0,1
908.224,218.0,0.0,0.0,1
916.736,223.0,0.0,0.0,1
938.6560000000001,228.0,0.0,0.0,1
813.824,199.0,0.0,0.0,1
981.184,200.0,0.0,0.0,1
385.312,124.0,0.0,0.0,1
1043.1699999999998,233.0,0.0,0.0,1
987.168,234.0,0.0,0.0,1
779.904,185.0,0.0,0.0,1
948.1279999999999,223.0,0.0,0.0,1
992.3199999999999,233.0,0.0,0.0,1
663.9359999999999,171.0,0.0,0.0,1
938.8480000000001,190.0,0.0,0.0,1
1226.0500000000002,198.0,0.0,0.0,1
766.976,171.0,0.0,0.0,1
763.328,193.0,0.0,0.0,1
449.69599999999997,139.0,0.0,0.0,1
898.6560000000001,169.0,0.0,0.0,1
809.76,240.0,0.0,0.0,1
840.896,248.0,0.0,0.0,1
613.9839999999999,208.0,0.0,0.0,1
621.3760000000001,192.0,0.0,0.0,1
466.656,207.0,0.0,0.0,1
279.45599999999996,146.0,0.0,0.0,1
502.20799999999997,217.0,0.0,0.0,1
649.728,177.0,0.0,0.0,1
489.216,230.0,0.0,0.0,1
2097.66,220.0,0.0,0.0,1
454.56,181.0,100.0,1.0,1
373.344,167.0,0.0,0.0,1
458.752,211.0,100.0,7.0,1
416.15999999999997,194.0,0.0,0.0,1
747.136,188.0,0.0,0.0,1
239.904,144.0,0.0,0.0,1
612.384,180.0,0.0,0.0,1
1438.08,132.0,0.0,0.0,1
968.448,106.0,0.0,0.0,1
979.5840000000001,97.0,0.0,0.0,1
976.7679999999999,92.0,0.0,0.0,1
443.264,212.0,159.20000000000002,43.0,1
497.568,224.0,0.0,0.0,1
1277.76,97.0,0.0,0.0,1
971.776,68.0,0.0,0.0,1
1142.1399999999999,88.0,0.0,0.0,1
960.416,73.0,0.0,0.0,1
336.544,157.0,0.0,0.0,1
409.856,183.0,0.0,0.0,1
483.872,213.0,0.0,0.0,1
516.8960000000001,235.0,0.0,0.0,1
1837.89,122.0,0.0,0.0,1
1016.8600000000001,73.0,0.0,0.0,1
985.536,72.0,0.0,0.0,1
977.76,77.0,0.0,0.0,1
947.5519999999999,69.0,0.0,0.0,1
980.352,85.0,0.0,0.0,1
390.56,127.0,100.0,36.0,1
1864.3799999999999,226.0,0.0,0.0,1
1081.89,141.0,0.0,0.0,1
1318.08,163.0,0.0,0.0,1
589.568,178.0,101.05600000000001,28.0,1
364.35200000000003,170.0,100.0,1.0,1
485.344,235.0,0.0,0.0,1
278.432,128.0,0.0,0.0,1
371.168,169.0,0.0,0.0,1
372.704,190.0,0.0,0.0,1
304.416,155.0,0.0,0.0,1
403.616,182.0,100.0,1.0,1
430.016,196.0,0.0,0.0,1
386.144,233.0,0.0,0.0,1
279.13599999999997,191.0,0.0,0.0,1
339.648,207.0,0.0,0.0,1
271.872,178.0,0.0,0.0,1
958.4639999999999,148.0,0.0,0.0,1
1559.1399999999999,177.0,100.0,11.0,1
272.06399999999996,153.0,100.0,6.0,1
142.464,80.0,0.0,0.0,1
161.312,161.0,100.0,4.0,1
1443.49,193.0,0.0,0.0,1
235.52,165.0,0.0,0.0,1
261.44,187.0,0.0,0.0,1
1755.3300000000002,202.0,100.0,4.0,1
1323.1399999999999,188.0,0.0,0.0,1
327.904,201.0,100.0,7.0,1
184.192,140.0,100.0,5.0,1
243.008,215.0,0.0,0.0,1
3898.88,245.0,100.0,2.0,1
984.4159999999999,71.0,0.0,0.0,1
106.36800000000001,120.0,100.0,7.0,1
172.608,183.0,0.0,0.0,1
65.824,91.0,100.0,8.0,1
123.648,167.0,0.0,0.0,1
98.496,162.0,0.0,0.0,1
2039.6499999999999,159.0,100.0,11.0,1
879.3919999999999,163.0,0.0,0.0,1
707.776,134.0,0.0,0.0,1
92.416,152.0,112.416,21.0,1
146.56,176.0,0.0,0.0,1
1136.0,122.0,0.0,0.0,1
115.488,106.0,0.0,0.0,1
120.608,152.0,0.0,0.0,1
115.52,190.0,100.0,18.0,1
151.77599999999998,205.0,0.0,0.0,1
1031.3000000000002,227.0,0.0,0.0,1
173.47199999999998,205.0,0.0,0.0,1
526.976,157.0,0.0,0.0,1
2068.38,209.0,0.0,0.0,1
83.328,93.0,0.0,0.0,1
164.032,200.0,0.0,0.0,1
83.29599999999999,137.0,0.0,0.0,1
114.912,189.0,100.0,7.0,1
2028.16,202.0,0.0,0.0,1
2434.6899999999996,216.0,0.0,0.0,1
2730.1099999999997,202.0,0.0,0.0,1
41.888,52.0,100.0,17.0,1
693.952,112.0,0.0,0.0,1
550.016,130.0,0.0,0.0,1
106.39999999999999,175.0,100.0,11.0,1
1618.08,159.0,0.0,0.0,1
1481.1799999999998,143.0,0.0,0.0,1
981.888,81.0,0.0,0.0,1
910.0160000000001,129.0,0.0,0.0,1
1017.66,88.0,0.0,0.0,1
107.104,176.0,100.0,14.0,1
950.784,107.0,0.0,0.0,1
1813.76,124.0,0.0,0.0,1
1002.4599999999999,192.0,0.0,0.0,1
1065.0900000000001,78.0,0.0,0.0,1
270.976,168.0,0.0,0.0,1
218.016,120.0,0.0,0.0,1
156.224,168.0,0.0,0.0,1
184.864,149.0,100.0,1.0,1
331.32800000000003,138.0,100.0,5.0,1
988.3199999999999,214.0,0.0,0.0,1
203.776,202.0,0.0,0.0,1
1480.9,177.0,0.0,0.0,1
481.088,132.0,100.0,4.0,1
147.232,153.0,0.0,0.0,1
131.10399999999998,163.0,0.0,0.0,1
108.768,150.0,100.0,4.0,1
1424.0,178.0,0.0,0.0,1
80.256,132.0,0.0,0.0,1
88.48,141.0,0.0,0.0,1
131.232,193.0,0.0,0.0,1
166.336,183.0,100.0,6.0,1
2062.1800000000003,185.0,0.0,0.0,1
882.304,120.0,0.0,0.0,1
603.232,147.0,0.0,0.0,1
1210.18,214.0,0.0,0.0,1
110.048,181.0,100.0,12.0,1
78.304,124.0,0.0,0.0,1
292.32000000000005,94.0,0.0,0.0,1
1284.9299999999998,158.0,0.0,0.0,1
513.728,189.0,0.0,0.0,1
56.544,93.0,100.0,4.0,1
75.392,124.0,0.0,0.0,1
89.37599999999999,147.0,0.0,0.0,1
1764.6399999999999,205.0,100.0,7.0,1
1000.13,191.0,0.0,0.0,1
499.84000000000003,163.0,0.0,0.0,1
7.231999999999999,7.0,100.0,11.0,2
10.527999999999999,3.0,100.0,11.0,2
23.808,28.0,0.0,0.0,2
18.272,25.0,0.0,0.0,2
16.128,6.0,0.0,0.0,2
10.527999999999999,3.0,0.0,0.0,2
16.064,6.0,0.0,0.0,2
5.44,2.0,0.0,0.0,2
41.6,10.0,0.0,0.0,2
10.304,2.0,0.0,0.0,2
10.848,5.0,0.0,0.0,2
5.152,1.0,0.0,0.0,2
16.224,8.0,0.0,0.0,2
15.616,4.0,0.0,0.0,2
5.152,1.0,0.0,0.0,2
10.687999999999999,4.0,0.0,0.0,2
10.592,3.0,0.0,0.0,2
26.144000000000002,8.0,0.0,0.0,2
4.5120000000000005,1.0,0.0,0.0,2
41.376000000000005,9.0,0.0,0.0,2
21.248,7.0,0.0,0.0,2
20.767999999999997,5.0,0.0,0.0,2
15.935999999999998,6.0,0.0,0.0,2
10.4,3.0,0.0,0.0,2
5.44,2.0,0.0,0.0,2
10.56,4.0,0.0,0.0,2
21.472,9.0,0.0,0.0,2
16.032,6.0,0.0,0.0,2
10.592,3.0,0.0,0.0,2
28.191999999999997,24.0,0.0,0.0,2
10.751999999999999,4.0,0.0,0.0,2
5.152,1.0,0.0,0.0,2
26.176000000000002,8.0,0.0,0.0,2
12.032,14.0,0.0,0.0,2
16.192,6.0,0.0,0.0,2
17.312,17.0,0.0,0.0,2
16.448,8.0,0.0,0.0,2
32.64,17.0,0.0,0.0,2
16.224,7.0,0.0,0.0,2
11.328,9.0,0.0,0.0,2
10.848,5.0,0.0,0.0,2
16.256,8.0,0.0,0.0,2
16.672,11.0,0.0,0.0,2
10.815999999999999,4.0,0.0,0.0,2
5.4079999999999995,3.0,0.0,0.0,2
15.744000000000002,4.0,0.0,0.0,2
16.192,8.0,0.0,0.0,2
10.751999999999999,4.0,0.0,0.0,2
10.496,4.0,0.0,0.0,2
16.096,6.0,0.0,0.0,2
10.944,6.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
10.624,4.0,0.0,0.0,2
15.168,6.0,0.0,0.0,2
16.32,7.0,0.0,0.0,2
32.096,14.0,0.0,0.0,2
11.072000000000001,8.0,0.0,0.0,2
21.984,13.0,0.0,0.0,2
11.2,6.0,0.0,0.0,2
5.4079999999999995,3.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
15.232000000000001,4.0,0.0,0.0,2
10.751999999999999,5.0,0.0,0.0,2
15.744000000000002,6.0,0.0,0.0,2
21.343999999999998,7.0,0.0,0.0,2
11.008000000000001,6.0,0.0,0.0,2
27.744,17.0,0.0,0.0,2
14.944,10.0,0.0,0.0,2
11.104,7.0,0.0,0.0,2
5.3759999999999994,3.0,0.0,0.0,2
10.944,7.0,0.0,0.0,2
9.056,5.0,0.0,0.0,2
5.5360000000000005,4.0,0.0,0.0,2
11.168000000000001,9.0,0.0,0.0,2
11.136,6.0,0.0,0.0,2
39.168,29.0,0.0,0.0,2
22.24,14.0,0.0,0.0,2
38.303999999999995,20.0,0.0,0.0,2
5.152,1.0,0.0,0.0,2
11.072000000000001,8.0,100.0,1.0,2
27.584,18.0,0.0,0.0,2
5.5360000000000005,4.0,0.0,0.0,2
35.36,37.0,0.0,0.0,2
5.824,6.0,0.0,0.0,2
11.264,10.0,100.0,4.0,2
5.5360000000000005,4.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
22.304000000000002,17.0,0.0,0.0,2
22.912,22.0,0.0,0.0,2
5.824,6.0,0.0,0.0,2
23.104,23.0,0.0,0.0,2
17.215999999999998,17.0,0.0,0.0,2
19.52,20.0,0.0,0.0,2
6.848,7.0,0.0,0.0,2
11.552,12.0,0.0,0.0,2
22.752000000000002,21.0,0.0,0.0,2
22.112,13.0,0.0,0.0,2
21.536,10.0,0.0,0.0,2
40.128,33.0,0.0,0.0,2
10.975999999999999,7.0,100.0,2.0,2
11.2,6.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
44.416,31.0,0.0,0.0,2
24.8,32.0,0.0,0.0,2
11.328,9.0,0.0,0.0,2
5.824,6.0,0.0,0.0,2
5.824,6.0,0.0,0.0,2
10.751999999999999,5.0,0.0,0.0,2
11.36,8.0,0.0,0.0,2
22.016000000000002,13.0,0.0,0.0,2
17.152,16.0,0.0,0.0,2
17.215999999999998,17.0,0.0,0.0,2
5.5360000000000005,4.0,0.0,0.0,2
27.072,14.0,0.0,0.0,2
27.488,15.0,0.0,0.0,2
16.448,8.0,0.0,0.0,2
5.5040000000000004,3.0,0.0,0.0,2
10.88,5.0,0.0,0.0,2
10.944,7.0,0.0,0.0,2
10.687999999999999,5.0,0.0,0.0,2
21.568,12.0,0.0,0.0,2
16.448,6.0,0.0,0.0,2
16.224,8.0,0.0,0.0,2
16.16,8.0,0.0,0.0,2
10.432,3.0,0.0,0.0,2
5.248,2.0,0.0,0.0,2
16.128,6.0,0.0,0.0,2
5.3759999999999994,3.0,0.0,0.0,2
10.56,4.0,0.0,0.0,2
10.72,4.0,0.0,0.0,2
5.3759999999999994,2.0,0.0,0.0,2
5.664,4.0,0.0,0.0,2
11.008000000000001,6.0,0.0,0.0,2
11.008000000000001,5.0,0.0,0.0,2
5.4079999999999995,2.0,0.0,0.0,2
21.12,6.0,0.0,0.0,2
10.304,2.0,0.0,0.0,2
5.4079999999999995,2.0,0.0,0.0,2
5.4079999999999995,2.0,0.0,0.0,2
